公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地 区,省 份,城 市,所属行业,公司网址
2211,宏达新材,江苏宏达新材料股份有限公司,"Jiangsu Hongda New Material Co., Ltd.",江苏省扬中市明珠广场,2211,宏达新材,2008-02-01,432475779,273516389,,,,0,0,华东,江苏,镇江市,C 制造业,www.hongda-chemical.com
2212,南洋股份,广东南洋电缆集团股份有限公司,"Guang Dong Nan Yang Cable Group Holding Co.,Ltd",广东省汕头市珠津工业区珠津二街1号,2212,南洋股份,2008-02-01,510260000,279157485,,,,0,0,华南,广东,汕头市,C 制造业,www.nanyangcable.com
2213,特 尔 佳,深圳市特尔佳科技股份有限公司,"Shenzhen Terca Technology Co., LTD",广东省深圳市南山区科技中二路深圳软件园12#楼301,2213,特 尔 佳,2008-02-01,206000000,147285303,,,,0,0,华南,广东,深圳市,C 制造业,www.terca.cn
2214,大立科技,浙江大立科技股份有限公司,Zhejiang Dali Technology CO.，LTD,浙江省杭州市滨江区滨康路639号,2214,大立科技,2008-02-18,200000000,143890482,,,,0,0,华东,浙江,杭州市,C 制造业,www.dali-tech.com
2215,诺 普 信,深圳诺普信农化股份有限公司,"SHENZHEN NOPOSION AGROCHEMICALS CO.,LTD.",广东省深圳市宝安区西乡水库路113号,2215,诺 普 信,2008-02-18,543118700,388220852,,,,0,0,华南,广东,深圳市,C 制造业,www.noposion.com
2216,三全食品,郑州三全食品股份有限公司,"ZHENGZHOU SANQUAN FOODS CO.,LTD",河南省郑州市综合投资区长兴路中段,2216,三全食品,2008-02-20,402108766,275684266,,,,0,0,华中,河南,郑州市,C 制造业,www.sanquan.com
2217,联合化工,山东联合化工股份有限公司,"SHANDONG LIAHERD CHEMICAL INDUSTRY CO.,LTD",山东省沂源县城东风路36号,2217,联合化工,2008-02-20,334476000,253857273,,,,0,0,华东,山东,淄博市,C 制造业,www.lianhechem.com.cn
2218,拓日新能,深圳市拓日新能源科技股份有限公司,"SHENZHEN TOPRAYSOLAR CO., LTD.",广东省深圳市南山区侨城北路香年广场[南区]主楼（A座）栋―座8层802、803、804号房,2218,拓日新能,2008-02-28,489750000,479592600,,,,0,0,华南,广东,深圳市,C 制造业,www.topraysolar.com;www.topraysolar.cn
2219,独 一 味,甘肃独一味生物制药股份有限公司,"Gansu Duyiwei Biological Pharmaceutical Co.,Ltd.",甘肃省康县王坝独一味工业园区,2219,独 一 味,2008-03-06,440462000,427170383,,,,0,0,西北,甘肃,陇南市,C 制造业,www.duyiwei.com
2220,天宝股份,大连天宝绿色食品股份有限公司,"Dalian Tianbao Green Foods Co., Ltd.",辽宁省大连市金州区拥政街道三里村624号,2220,天宝股份,2008-02-28,464727200,389805454,,,,0,0,东北,辽宁,大连市,C 制造业,www.cn-tianbao.com
2221,东华能源,东华能源股份有限公司,"ORIENTAL ENERGY CO., LTD.",江苏省张家港保税区出口加工区东华路668号,2221,东华能源,2008-03-06,586346184,446870380,,,,0,0,华东,江苏,苏州市,F 批发零售,www.chinadhe.com
2222,福晶科技,福建福晶科技股份有限公司,CASTECH Inc.,福建省福州市鼓楼区软件大道89号福州软件园F区9号楼,2222,福晶科技,2008-03-19,285000000,274885046,,,,0,0,华东,福建,福州市,C 制造业,www.castech.com
2223,鱼跃医疗,江苏鱼跃医疗设备股份有限公司,"JIANGSU YUYUE MEDICAL EQUIPMENT & SUPPLY CO., LTD.",江苏省丹阳市云阳工业园(振新路南),2223,鱼跃医疗,2008-04-18,531606400,480838884,,,,0,0,华东,江苏,镇江市,C 制造业,www.yuyue.com.cn
2224,三 力 士,浙江三力士橡胶股份有限公司,Zhejiang Sanlux Rubber Co.，Ltd.,浙江省绍兴县柯岩街道余渚村,2224,三 力 士,2008-04-25,218223233,56985744,,,,0,0,华东,浙江,绍兴市,C 制造业,www.v-belt.com
2225,濮耐股份,濮阳濮耐高温材料（集团）股份有限公司,"Puyang Refractories Group Co., Ltd",河南省濮阳县西环路中段,2225,濮耐股份,2008-04-25,728210679,286585805,,,,0,0,华中,河南,濮阳市,C 制造业,www.punai.com
2226,江南化工,安徽江南化工股份有限公司,"ANHUI JIANGNAN CHEMICAL INDUSTRY CO.,LTD.",安徽省宁国市港口镇分界山,2226,江南化工,2008-05-06,395639496,152478997,,,,0,0,华东,安徽,宣城市,C 制造业,www.ahjnhg.com
2227,奥 特 迅,深圳奥特迅电力设备股份有限公司,"SHENZHEN AUTO ELECTRIC POWER PLANT CO., LTD.",广东省深圳市南山区高新南一道29号厂房南座二层D区,2227,奥 特 迅,2008-05-06,108576950,108572450,,,,0,0,华南,广东,深圳市,C 制造业,www.atc-a.com
2228,合兴包装,厦门合兴包装印刷股份有限公司,"Xiamen Hexing Packaging Printing Co.,Ltd",福建省厦门市同安区同集北路556号,2228,合兴包装,2008-05-08,347504000,347500450,,,,0,0,华东,福建,厦门市,C 制造业,www.hxpp.com.cn
2229,鸿博股份,福建鸿博印刷股份有限公司,"FUJIAN HONGBO PRINTING CO.,LTD.",福建省永福州市金山开发区金达路136号,2229,鸿博股份,2008-05-08,298186000,179046113,,,,0,0,华东,福建,福州市,C 制造业,www.hb-print.com.cn
2230,科大讯飞,安徽科大讯飞信息科技股份有限公司,"ANHUI USTC iFLYTEK CO.,LTD",安徽省合肥市高新开发区望江西路666号,2230,科大讯飞,2008-05-12,468492900,330851307,,,,0,0,华东,安徽,合肥市,I 信息技术,www.iflytek.com
2231,奥维通信,奥维通信股份有限公司,"ALLWIN TELECOMMUNICATION CO., Ltd.",辽宁省沈阳市浑南新区高歌路6号,2231,奥维通信,2008-05-12,356800000,189985000,,,,0,0,东北,辽宁,沈阳市,C 制造业,www.syallwin.com
2232,启明信息,启明信息技术股份有限公司,"QiMing Information Technology Co.,Ltd",吉林省长春净月经济开发区福祉大路1016号,2232,启明信息,2008-05-09,408548455,386846890,,,,0,0,东北,吉林,长春市,I 信息技术,www.qm.cn
2233,塔牌集团,广东塔牌集团股份有限公司,"Guangdong Tapai Group Co., Ltd",广东省梅州市蕉岭县蕉城镇（塔牌大厦）,2233,塔牌集团,2008-05-16,894655969,453655969,,,,0,0,华南,广东,梅州市,C 制造业,www.tapai.com
2234,民和股份,山东民和牧业股份有限公司,"SHANDONG MINHE ANIMAL HUSBANDRY CO,.LTD",山东省烟台蓬莱市西郊,2234,民和股份,2008-05-16,302046632,210575324,,,,0,0,华东,山东,烟台市,A 农林牧渔,www.minhe.cn
2235,安妮股份,厦门安妮股份有限公司,Xiamen Anne Corporation Limited,福建省厦门市集美区杏林锦园南路99号,2235,安妮股份,2008-05-16,195000000,105471798,,,,0,0,华东,福建,厦门市,C 制造业,www.anne.com.cn
2236,大华股份,浙江大华技术股份有限公司,"Zhejiang Dahua Technology Co.,Ltd.",浙江省杭州市滨江区滨安路1187号,2236,大华股份,2008-05-20,1146133167,610541928,,,,0,0,华东,浙江,杭州市,C 制造业,www.dahuatech.com
2237,恒邦股份,山东恒邦冶炼股份有限公司,"Shandong Humon Smelting Co., Ltd.",山东省烟台市牟平区水道镇,2237,恒邦股份,2008-05-20,455200000,400148600,,,,0,0,华东,山东,烟台市,C 制造业,www.hbyl.cn
2238,天威视讯,深圳市天威视讯股份有限公司,"SHENZHEN TOPWAY VIDEO COMMUNICATION CO., LTD.",广东省深圳市福田区彩田路6001号,2238,天威视讯,2008-05-26,320400000,320400000,,,,0,0,华南,广东,深圳市,I 信息技术,www.topway.com.cn
2239,金 飞 达,江苏金飞达服装股份有限公司,"Jiangsu Kingfield Garments Co.,Ltd.",江苏省南通高新技术产业开发区文昌路666号,2239,金 飞 达,2008-05-22,201000000,201000000,,,,0,0,华东,江苏,南通市,C 制造业,www.kfield.com.cn
2240,威华股份,广东威华股份有限公司,GUANGDONG WEIHUA CORPORATION,广东省梅州市梅县西阳镇龙坑村,2240,威华股份,2008-05-23,490704000,304147720,,,,0,0,华南,广东,梅州市,C 制造业,www.weihuaonline.com
2241,歌尔声学,歌尔声学股份有限公司,GoerTek Inc.,山东省潍坊高新技术产业开发区东方路268号,2241,歌尔声学,2008-05-22,1526430119,1190449968,,,,0,0,华东,山东,潍坊市,C 制造业,www.goertek.com
2242,九阳股份,九阳股份有限公司,Joyoung Company Limited,山东省济南市槐荫区美里路999号,2242,九阳股份,2008-05-28,760950000,760950000,,,,0,0,华东,山东,济南市,C 制造业,www.joyoung.com.cn
2243,通产丽星,深圳市通产丽星股份有限公司,"Shenzhen Beautystar Co., Ltd",广东省深圳市龙岗区龙岗大道(坪地段)1001号,2243,通产丽星,2008-05-28,364948956,251588956,,,,0,0,华南,广东,深圳市,C 制造业,www.beautystar.cn
2244,滨江集团,杭州滨江房产集团股份有限公司,"Hangzhou Binjiang Real Estate Group Co.,Ltd.",浙江省杭州市庆春东路38号,2244,滨江集团,2008-05-29,1352000000,1135205000,,,,0,0,华东,浙江,杭州市,K 房地产,www.binjiang.com.cn
2245,澳洋顺昌,江苏澳洋顺昌股份有限公司,"JIANGSU AUCKSUN Co., Ltd.",江苏省张家港市杨舍镇新泾中路10号,2245,澳洋顺昌,2008-06-05,364800000,335464500,,,,0,0,华东,江苏,苏州市,G 运输仓储,www.aucksun.com
2246,北化股份,四川北方硝化棉股份有限公司,SICHUAN NITROCELL CO.，LTD,四川省泸州市高坝,2246,北化股份,2008-06-05,197891024,197891024,,,,0,0,西南,四川,泸州市,C 制造业,www.sn-nc.com
2247,帝龙新材,浙江帝龙新材料股份有限公司,"Zhejiang Dilong New Material Co.,Ltd.",浙江省临安市玲珑街道玲珑工业区环南路1958号,2247,帝龙新材,2008-06-12,128800000,81655500,,,,0,0,华东,浙江,杭州市,C 制造业,www.dilong.cc
2248,华东数控,威海华东数控股份有限公司,"WEIHAI HUADONG AUTOMATION CO.,LTD",山东省威海经济技术开发区环山路698号,2248,华东数控,2008-06-12,257495600,202917602,,,,0,0,华东,山东,威海市,C 制造业,www.huadongcnc.com
2249,大洋电机,中山大洋电机股份有限公司,"ZHONGSHAN BROAD-OCEAN MOTOR CO.,LTD",广东省中山市西区沙朗第三工业区,2249,大洋电机,2008-06-19,716027850,359314350,,,,0,0,华南,广东,中山市,C 制造业,www.broad-ocean.com.cn
2250,联化科技,联化科技股份有限公司,"LIANHE CHEMICAL TECHNOLOGY CO.,LTD.",浙江省台州市黄岩区江口经济开发区永椒路8号,2250,联化科技,2008-06-19,525235815,334723637,,,,0,0,华东,浙江,台州市,C 制造业,www.lianhetech.com
2251,步 步 高,步步高商业连锁股份有限公司,"Better Life Commercial Chain Share Co.,Ltd",湖南省湘潭市韶山西路309号步步高大厦,2251,步 步 高,2008-06-19,326755891,241304148,,,,0,0,华中,湖南,湘潭市,F 批发零售,www.bbg.com.cn
2252,上海莱士,上海莱士血液制品股份有限公司,"Shanghai RAAS Blood Products Co.,Ltd.",上海市闵行经济技术开发区北斗路55号,2252,上海莱士,2008-06-23,489600000,489600000,,,,0,0,华东,上海,上海市,C 制造业,www.raas-corp.com
2253,川大智胜,四川川大智胜软件股份有限公司,"Wisesoft Co.,Ltd.",四川省成都市武科东一路七号,2253,川大智胜,2008-06-23,139245600,123613171,,,,0,0,西南,四川,成都市,I 信息技术,www.wisesoft.com.cn
2254,泰和新材,烟台泰和新材料股份有限公司,"YANTAI TAYHO ADVANCED MATERIALS CO.,LTD.",山东省烟台经济技术开发区黑龙江路10号,2254,泰和新材,2008-06-25,509028000,508831148,,,,0,0,华东,山东,烟台市,C 制造业,www.tayho.com.cn
2255,海陆重工,苏州海陆重工股份有限公司,"Suzhou Hailu Heavy Industry Co., Ltd",江苏省张家港市人民西路1号,2255,海陆重工,2008-06-25,258200000,195516083,,,,0,0,华东,江苏,苏州市,C 制造业,www.hailu-boiler.cn
2256,彩虹精化,深圳市彩虹精细化工股份有限公司,"SHENZHEN RAINBOW FINE CHEMICAL INDUSTRY CO., LTD.",广东省深圳市宝安区石岩镇上屋彩虹工业城,2256,彩虹精化,2008-06-25,313200000,313200000,,,,0,0,华南,广东,深圳市,C 制造业,www.7cf.com
2258,利尔化学,利尔化学股份有限公司,"Lier Chemical Co.,LTD",四川省绵阳经济技术开发区,2258,利尔化学,2008-07-08,202444033,200397739,,,,0,0,西南,四川,绵阳市,C 制造业,www.lierchem.com
2259,升达林业,四川升达林业产业股份有限公司,"SICHUAN SHENGDA FORESTRY INDUSTRY CO., LTD",四川省成都市锦江区东华正街42号,2259,升达林业,2008-07-16,643320000,603074166,,,,0,0,西南,四川,成都市,C 制造业,www.shengdawood.com
2260,伊 立 浦,广东伊立浦电器股份有限公司,"Guangdong Elecpro Electric Appliance Holding Co., Ltd.",广东省佛山市南海区松岗松夏工业园工业大道西,2260,伊 立 浦,2008-07-16,156000000,156000000,,,,0,0,华南,广东,佛山市,C 制造业,www.elecpro.com
2261,拓维信息,拓维信息系统股份有限公司,"TALKWEB INFORMATION SYSTEM CO.,LTD.",湖南省长沙市岳麓区桐梓坡西路298号,2261,拓维信息,2008-07-23,283443841,184975892,,,,0,0,华中,湖南,长沙市,I 信息技术,www.talkweb.com.cn
2262,恩华药业,江苏恩华药业股份有限公司,Jiangsu Nhwa Pharmaceutical Co.，LTD,江苏省徐州市中山北路289号,2262,恩华药业,2008-07-23,234000000,195930713,,,,0,0,华东,江苏,徐州市,F 批发零售,www.nhwa-group.com
2263,大 东 南,浙江大东南股份有限公司,"Zhejiang Great Southeast Co.,Ltd",浙江省诸暨市城西工业区,2263,大 东 南,2008-07-28,582210260,363521757,,,,0,0,华东,浙江,绍兴市,C 制造业,www.chinaddn.com
2264,新 华 都,福建新华都购物广场股份有限公司,"NEW HUA DU SUPERCENTER CO.,LTD.",福建省厦门市思明区吕岭路2号14C室,2264,新 华 都,2008-07-31,541501975,504256099,,,,0,0,华东,福建,厦门市,F 批发零售,www.nhd-mart.com
2265,*ST西仪,云南西仪工业股份有限公司,"YUNNAN XIYI INDUSTRY CO., LTD.",云南省昆明市西山区海口镇山冲,2265,*ST西仪,2008-08-06,291026000,283726000,,,,0,0,西南,云南,昆明市,C 制造业,www.ynxygy.com
2266,浙富股份,浙江富春江水电设备股份有限公司,"Zhejiang Fuchunjiang Hydropower Equipment CO.,LTD",浙江省桐庐县富春江镇红旗畈工业功能区,2266,浙富股份,2008-08-06,716440794,287923068,,,,0,0,华东,浙江,杭州市,C 制造业,www.zhefu.cn
2267,陕天然气,陕西省天然气股份有限公司,"ShaanXi Provincial Natural Gas Co.,Ltd.",陕西省西安经济技术开发区A1区开元路2号,2267,陕天然气,2008-08-13,1016837350,997101670,,,,0,0,西北,陕西,西安市,D 水电煤气,www.shaanxigas.com
2268,卫 士 通,成都卫士通信息产业股份有限公司,"CHENGDU WESTONE INFORMATION INDUSTRY CO., LTD.",四川省成都高新技术产业开发区云华路333号,2268,卫 士 通,2008-08-11,172712065,164867056,,,,0,0,西南,四川,成都市,I 信息技术,www.westone.com.cn
2269,美邦服饰,上海美特斯邦威服饰股份有限公司,"Shanghai Metersbonwe Fashion & Accessories Co., Ltd",上海市南汇区康桥镇康桥东路800号,2269,美邦服饰,2008-08-28,1005000000,1005000000,,,,0,0,华东,上海,上海市,C 制造业,www.metersbonwe.com
2270,法因数控,山东法因数控机械股份有限公司,"SHANDONG FIN CNC MACHINE CO.,LTD.",山东省济南市天辰大街389号,2270,法因数控,2008-09-05,189150000,120229416,,,,0,0,华东,山东,济南市,C 制造业,www.fincm.com
2271,东方雨虹,北京东方雨虹防水技术股份有限公司,"Beijing Oriental Yuhong Waterproof Technology Co.,Ltd.",北京市顺义区顺平路沙岭段甲2号,2271,东方雨虹,2008-09-10,343520000,210629883,,,,0,0,华北,北京,北京市,C 制造业,www.yuhong.com.cn
2272,川润股份,四川川润股份有限公司,"SICHUAN CRUN CO., LTD",四川省自贡市高新工业园区荣川路1号,2272,川润股份,2008-09-19,419700000,298897888,,,,0,0,西南,四川,自贡市,C 制造业,www.chuanrun.com
2273,水晶光电,浙江水晶光电科技股份有限公司,"Zhejiang Quartz Crystal Optoelectronic Technology Co.,Ltd.",浙江省台州市椒江区星星电子产业区A5号,2273,水晶光电,2008-09-19,375350250,335808702,,,,0,0,华东,浙江,台州市,C 制造业,www.crystal-optech.com
2274,华昌化工,江苏华昌化工股份有限公司,JIANSU HUACHANG CHEMICAL CO.，LTD,江苏省张家港市金港镇保税区扬子江国际化学工业园南海路1号,2274,华昌化工,2008-09-25,261473176,255288502,,,,0,0,华东,江苏,苏州市,C 制造业,www.huachangchem.cn
2275,桂林三金,桂林三金药业股份有限公司,"Guilin Sanjin Pharmaceutical Co.,Ltd",广西壮族自治区桂林市金星路1号,2275,桂林三金,2009-07-10,590200000,519963150,,,,0,0,华南,广西,桂林市,C 制造业,www.sanjin.com.cn
2276,万马电缆,浙江万马电缆股份有限公司,"Zhejiang Wanma Cable Co., Ltd",浙江省临安经济开发区南环路88号,2276,万马电缆,2009-07-10,928937488,302854732,,,,0,0,华东,浙江,杭州市,C 制造业,www.wanma-cable.cn
2277,友阿股份,湖南友谊阿波罗商业股份有限公司,"Hunan Friendship&Apollo Commercial Co.,Ltd.",湖南省长沙市芙蓉区八一路1号,2277,友阿股份,2009-07-17,558720000,558720000,,,,0,0,华中,湖南,长沙市,F 批发零售,www.your-mart.cn
2278,神开股份,上海神开石油化工装备股份有限公司,Shanghai SK Petroleum & Chemical Equipment Corporation Ltd,上海市闵行区浦星公路1769号,2278,神开股份,2009-08-11,287675612,176113106,,,,0,0,华东,上海,上海市,C 制造业,www.shenkai.com
2279,久其软件,北京久其软件股份有限公司,"Beijing Join-Cheer Software Co.,Ltd.",北京市海淀区大慧寺路5号3号楼3层,2279,久其软件,2009-08-11,175795305,107829182,,,,0,0,华北,北京,北京市,I 信息技术,www.jiuqi.com.cn
2280,新世纪,杭州新世纪信息技术股份有限公司,"HANGZHOU NEW CENTURY INFORMATION TECHNOLOGY CO.,LTD",浙江省杭州市滨江区南环路3766号,2280,新世纪,2009-08-21,107000000,55196765,,,,0,0,华东,浙江,杭州市,I 信息技术,www.nci.com.cn
2281,光迅科技,武汉光迅科技股份有限公司,"ACCELINK TECHNOLOGIES CO.,LTD.",湖北省武汉市洪山区邮科院路88号,2281,光迅科技,2009-08-21,183351189,160000000,,,,0,0,华中,湖北,武汉市,C 制造业,www.accelink.com
2282,博深工具,博深工具股份有限公司,"BOSUN TOOLS Co.,Ltd.",河北省石家庄高新技术产业开发区海河道10号,2282,博深工具,2009-08-21,225420000,114200649,,,,0,0,华北,河北,石家庄市,C 制造业,www.bosuntools.com
2283,天润曲轴,天润曲轴股份有限公司,"Tianrun Crankshaft Co.,Ltd.",山东省文登市天润路2-13号,2283,天润曲轴,2009-08-21,559411764,559411764,,,,0,0,华东,山东,威海市,C 制造业,www.tianrun.com
2284,亚太股份,浙江亚太机电股份有限公司,"ZHEJIANG ASIA-PACIFIC MECHANICAL & ELECTRONIC CO.,LTD",浙江省杭州市萧山区蜀山街道亚太路1399号,2284,亚太股份,2009-08-28,287040000,252650496,,,,0,0,华东,浙江,杭州市,C 制造业,www.apg.cn
2285,世联地产,深圳世联地产顾问股份有限公司,"Shenzhen World Union Properties Consultancy Co.,Ltd",广东省深圳市罗湖区深南东路5047号深圳发展银行大厦13楼,2285,世联地产,2009-08-28,424320000,424317075,,,,0,0,华南,广东,深圳市,K 房地产,www.worldunion.com.cn
2286,保龄宝,保龄宝生物股份有限公司,"BAOLINGBAO BIOLOGY CO.,LTD.",山东省禹城高新开发区东外环路1号,2286,保龄宝,2009-08-28,184628000,71916813,,,,0,0,华东,山东,德州市,C 制造业,www.blb-cn.com
2287,奇正藏药,西藏奇正藏药股份有限公司,"Tibet Cheezheng Tibetan Medicine Co.,Ltd",西藏自治区林芝地区八一镇泉州路1号,2287,奇正藏药,2009-08-28,406000000,406000000,,,,0,0,西南,西藏,林芝地区,C 制造业,www.cheezheng.com.cn
2288,超华科技,广东超华科技股份有限公司,"GUANGDONG CHAOHUA TECHNOLOGY CO.,LTD.",广东省梅县雁洋镇松坪村,2288,超华科技,2009-09-03,395821872,263329344,,,,0,0,华南,广东,梅州市,C 制造业,www.chaohuatech.com
2289,宇顺电子,深圳市宇顺电子股份有限公司,SUCCESS ELECTRONICS LTD,广东省深圳市南山区高新区中区麻雀岭工业区M-6栋三层二区,2289,宇顺电子,2009-09-03,113500000,52520807,,,,0,0,华南,广东,深圳市,C 制造业,www.szsuccess.com.cn
2290,禾盛新材,苏州禾盛新型材料股份有限公司,"SUZHOU HESHENG SPECIAL MATERIAL CO.,LTD",江苏省苏州工业园区后戴街108号,2290,禾盛新材,2009-09-03,210672000,124615778,,,,0,0,华东,江苏,苏州市,C 制造业,www.szhssm.com.cn
2291,星期六,佛山星期六鞋业股份有限公司,"FOSHAN SATURDAY SHOES CO.,LTD",广东省佛山市南海区桂城科技园(简平路)B-3号,2291,星期六,2009-09-03,363350000,363350000,,,,0,0,华南,广东,佛山市,C 制造业,www.st-sat.com
2292,奥飞动漫,广东奥飞动漫文化股份有限公司,"Guangdong Alpha Animation and Culture Co.,Ltd.",广东省汕头市澄海区文冠路中段奥迪工业园,2292,奥飞动漫,2009-09-10,614400000,319392000,,,,0,0,华南,广东,汕头市,C 制造业,www.gdalpha.com
2293,罗莱家纺,罗莱家纺股份有限公司,"LUOLAI HOME TEXTILE CO.,LTD",江苏省南通市经济技术开发区星湖大道1699号,2293,罗莱家纺,2009-09-10,280726200,280726200,,,,0,0,华东,江苏,南通市,C 制造业,www.luolai.com.cn
2294,信立泰,深圳信立泰药业股份有限公司,"Shenzhen Salubris Pharmaceuticals Co.,Ltd",广东省深圳市福田区深南大道6009号车公庙绿景广场主楼37层,2294,信立泰,2009-09-10,653760000,286983180,,,,0,0,华南,广东,深圳市,C 制造业,www.salubris.cn
2295,精艺股份,广东精艺金属股份有限公司,"Guangdong Jingyi Metal Co.,Ltd.",广东省佛山市顺德区北滘镇西海工业区,2295,精艺股份,2009-09-29,211800000,181511915,,,,0,0,华南,广东,佛山市,C 制造业,www.jingyimetal.com
2296,辉煌科技,河南辉煌科技股份有限公司,"HeNan Splendor Science&Technology Co.,Ltd.",河南省郑州市高新技术产业开发区重阳街74号,2296,辉煌科技,2009-09-29,177735000,88502226,,,,0,0,华中,河南,郑州市,C 制造业,www.hhkj.cn
2297,博云新材,湖南博云新材料股份有限公司,"HUNAN BOYUN NEW MATERIALS Co.,Ltd.",湖南省长沙市岳麓区高新技术产业开发区麓松路500号,2297,博云新材,2009-09-29,214000000,140830000,,,,0,0,华中,湖南,长沙市,C 制造业,www.hnboyun.com.cn
2298,鑫龙电器,安徽鑫龙电器股份有限公司,"ANHUI XINLONG ELECTRICAL CO.,LTD.",安徽省芜湖市经济技术开发区电器部件园(九华北路118号),2298,鑫龙电器,2009-09-29,408869000,255612266,,,,0,0,华东,安徽,芜湖市,C 制造业,www.ah-xinlong.com
2299,圣农发展,福建圣农发展股份有限公司,"Fujian Sunner Development Co., Ltd.",福建省光泽县十里铺圣农总部办公大楼,2299,圣农发展,2009-10-21,910900000,897333913,,,,0,0,华东,福建,南平市,A 农林牧渔,www.sunnercn.com
2300,太阳电缆,福建南平太阳电缆股份有限公司,"Fujian Nanping Sun Cable CO.,LTD.",福建省南平市工业路102号,2300,太阳电缆,2009-10-21,301500000,301069530,,,,0,0,华东,福建,南平市,C 制造业,www.npcable.com
2301,齐心文具,深圳市齐心文具股份有限公司,"SHENZHEN COMIX STATIONERY CO.,LTD.",广东省深圳市福田区福虹路世贸广场A幢17楼05-06号,2301,齐心文具,2009-10-21,383849998,349599998,,,,0,0,华南,广东,深圳市,C 制造业,www.comix.com.cn
2302,西部建设,新疆西部建设股份有限公司,"XINJIANG WEST-CONSTRUCTION CO.,LTD",新疆维吾尔自治区乌鲁木齐市经济技术开发区泰山路268号,2302,西部建设,2009-11-03,466989917,133322334,,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.west-construction.com
2303,美盈森,深圳市美盈森环保科技股份有限公司,Shenzhen MYS Environmental Protection & Technology Company Ltd.,广东省深圳市光明新区光明新陂头村美盈森厂区A栋,2303,美盈森,2009-11-03,178800000,90037095,,,,0,0,华南,广东,深圳市,C 制造业,www.szmys.com
2304,洋河股份,江苏洋河酒厂股份有限公司,"Jiangsu Yanghe Brewery Joint-Stock Co.,Ltd.",江苏省宿迁市洋河镇中大街118号,2304,洋河股份,2009-11-06,1080000000,506857098,,,,0,0,华东,江苏,宿迁市,C 制造业,www.chinayanghe.com
2305,南国置业,武汉南国置业股份有限公司,"WUHAN LANGOLD REAL ESTATE CO.,LTD.",湖北省武汉市武昌区南湖中央花园会所,2305,南国置业,2009-11-06,963141800,598368926,,,,0,0,华中,湖北,武汉市,K 房地产,www.langold.com.cn
2306,湘鄂情,北京湘鄂情股份有限公司,"Beijing Xiangeqing Co.,ltd.",北京市海淀区定慧寺甲2号一层、二层,2306,湘鄂情,2009-11-11,400000000,307879000,,,,0,0,华北,北京,北京市,H 住宿餐饮,www.xeq.com.cn
2307,北新路桥,新疆北新路桥集团股份有限公司,"Xinjiang Beixin Road & Bridge Group Co., Ltd.",新疆维吾尔自治区乌鲁木齐市高新区高新街217号盈科广场A座16-17层,2307,北新路桥,2009-11-11,428713200,428713200,,,,0,0,西北,新疆,乌鲁木齐市,E 建筑业,www.xjbxlq.com
2308,威创股份,广东威创视讯科技股份有限公司,VTRON TECHNOLOGIES LTD.,广东省广州高新技术产业开发区彩频路6号,2308,威创股份,2009-11-27,833820000,833820000,,,,0,0,华南,广东,广州市,C 制造业,www.vtron.com
2309,中利科技,中利科技集团股份有限公司,"Zhongli Science And Technology Group Co.,Ltd",江苏省常熟东南经济开发区,2309,中利科技,2009-11-27,480600000,270060000,,,,0,0,华东,江苏,苏州市,C 制造业,www.zhongli.com
2310,东方园林,北京东方园林股份有限公司,"Beijing Orient Landscape Co.,Ltd.",北京市朝阳区酒仙桥甲12号电子城科技大厦3层313号,2310,东方园林,2009-11-27,602702592,201394314,,,,0,0,华北,北京,北京市,E 建筑业,www.orientscape.com
2311,海大集团,广东海大集团股份有限公司,"Guangdong Haid Group Co.,Limited",广东省广州市番禺区南村镇南村村北大街18号之六,2311,海大集团,2009-11-27,988705770,988508040,,,,0,0,华南,广东,广州市,C 制造业,www.haid.com.cn
2312,三泰电子,成都三泰电子实业股份有限公司,"Chengdu Santai Electronics Industry Co.,Ltd.",四川省成都市金牛区高科技产业园区蜀西路42号,2312,三泰电子,2009-12-03,186719500,122350000,,,,0,0,西南,四川,成都市,C 制造业,www.isantai.com
2313,日海通讯,深圳日海通讯技术股份有限公司,"Sunsea Telecommunications Co.,Ltd.",广东省深圳市南山区科苑路清华信息港综合楼一层107号,2313,日海通讯,2009-12-03,318851000,182975000,,,,0,0,华南,广东,深圳市,C 制造业,www.sunseagroup.com
2314,雅致股份,雅致集成房屋股份有限公司,"Yahgee Modular House Co.,Ltd.",广东省深圳市南山区高新区南区科技南十二路007号九洲电器大厦五楼A室,2314,雅致股份,2009-12-03,290000000,269967300,,,,0,0,华南,广东,深圳市,E 建筑业,www.szyazhi.com
2315,焦点科技,焦点科技股份有限公司,"Focus Technology Co.,Ltd.",江苏省南京高新开发区星火路软件大厦A座12F,2315,焦点科技,2009-12-09,117500000,59204463,,,,0,0,华东,江苏,南京市,I 信息技术,www.focuschina.com
2316,键桥通讯,深圳键桥通讯技术股份有限公司,"SHENZHEN KEYBRIDGE COMMUNICATIONS CO.,LTD.",广东省深圳市南山区深南路高新技术工业村R3A-6层,2316,键桥通讯,2009-12-09,327600000,327600000,,,,0,0,华南,广东,深圳市,I 信息技术,www.keybridge.com.cn
