公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地 区,省 份,城 市,所属行业,公司网址
830,鲁西化工,鲁西化工集团股份有限公司,"Luxi Chemical Group Co.,Ltd.",山东省聊城市鲁化路68号,830,鲁西化工,1998-08-07,1464860778,1463864290,,,,0,0,华东,山东,聊城市,C 制造业,www.luxichemical.com
831,五矿稀土,五矿稀土股份有限公司,"CHINA MINMETALS RARE EARTH CO.,LTD.",山西省运城市解州镇新建路36号,831,五矿稀土,1998-09-11,966652606,653318450,,,,0,0,华北,山西,运城市,C 制造业,www.cmreltd.com
833,贵糖股份,广西贵糖（集团）股份有限公司,"GUANGXI GUITANG (GROUP) CO., LTD",广西壮族自治区贵港市幸福路100号,833,贵糖股份,1998-11-11,296067880,296065450,,,,0,0,华南,广西,贵港市,C 制造业,www.Guitang.com
835,四川圣达,四川圣达实业股份有限公司,"Sichuan Shengda Industrial Co.,Ltd",四川省成都市高新区紫薇东路16号,835,四川圣达,1999-06-25,305370000,305370000,,,,0,0,西南,四川,成都市,C 制造业,www.000835.com
836,鑫茂科技,天津鑫茂科技股份有限公司,"TIANJIN XINMAO SIENCE&TECHNOLOGY CO.,LTD.",天津市华苑产业区华天道3号,836,鑫茂科技,1997-09-29,292497816,292489825,,,,0,0,华北,天津,天津市,C 制造业,www.xinmaokeji.com.cn
837,秦川发展,陕西秦川机械发展股份有限公司,"QINCHUAN MACHINERY DEVELOPMENT CO.,LTD",陕西省宝鸡市姜谭路22号,837,秦川发展,1998-09-28,348717600,348654152,,,,0,0,西北,陕西,宝鸡市,C 制造业,www.qcde.cn
838,国兴地产,国兴融达地产股份有限公司,"Guoxing Rongda Real Estate CO.,LTD.",北京市朝阳区建国路79号华贸中心2号写字楼1005-1006,838,国兴地产,1997-06-26,180999720,180956794,,,,0,0,华北,北京,北京市,K 房地产,www.gxland.com.cn
839,中信国安,中信国安信息产业股份有限公司,"CITIC GUOAN INFORMATION INDUSTRY CO., LTD",北京市海淀区海淀南路32号,839,中信国安,1997-10-31,1567930541,1567603699,,,,0,0,华北,北京,北京市,I 信息技术,www.citicguoaninfo.com
848,承德露露,河北承德露露股份有限公司,"HE BEI CHENG DE LOLO CO.,LTD",河北省承德市高新技术产业开发区（西区8号）,848,承德露露,1997-11-13,401461632,401313281,,,,0,0,华北,河北,承德市,C 制造业,www.lolo.com.cn
850,华茂股份,安徽华茂纺织股份有限公司,"ANHUI HUAMAO TEXTILE CO.,LTD",安徽省安庆市纺织南路80号,850,华茂股份,1998-10-07,943665009,943066620,,,,0,0,华东,安徽,安庆市,C 制造业,www.chinahuamao.net
851,高鸿股份,大唐高鸿数据网络技术股份有限公司,"GOHIGH DATA NETWORKS TECHNOLOGY C0.,LTD",贵州省贵阳市花溪区磊花路口168号8层,851,高鸿股份,1998-06-09,515940000,320697289,,,,0,0,西南,贵州,贵阳市,F 批发零售,www.gohigh.com.cn
852,江钻股份,江汉石油钻头股份有限公司,KINGDREAM PUBLIC LIMITED COMPANY,湖北省武汉市东湖新技术开发区庙山小区华工园一路5号,852,江钻股份,1998-11-26,400400000,130107691,,,,0,0,华中,湖北,武汉市,C 制造业,www.kingdream.com.cn
856,冀东装备,唐山冀东装备工程股份有限公司,"TANGSHAN JIDONG EQUIPMENT ENGINEERING CO., LTD.",河北省唐山市曹妃甸装备制造产业园区,856,冀东装备,1998-08-13,227000000,132070579,,,,0,0,华北,河北,唐山市,C 制造业,www.jdzbgc.com
858,五 粮 液,宜宾五粮液股份有限公司,"WULIANGYE YIBIN CO.,LTD",四川省宜宾市翠屏区岷江西路150号,858,五 粮 液,1998-04-27,3795966720,3795590080,,,,0,0,西南,四川,宜宾市,C 制造业,www.wuliangye.com.cn
859,国风塑业,安徽国风塑业股份有限公司,"ANHUI GUOFENG PLASTIC INDUSTRY CO., LTD",安徽省合肥市国家高新技术产业开发区天智路,859,国风塑业,1998-11-19,420480000,420478875,,,,0,0,华东,安徽,合肥市,C 制造业,www.guofeng.com
860,顺鑫农业,北京顺鑫农业股份有限公司,"BEIJING SHUNXIN AGRICULTURE CO.,LTD",北京市顺义区站前街1号院1号楼12层,860,顺鑫农业,1998-11-04,438540000,438524966,,,,0,0,华北,北京,北京市,C 制造业,www.000860.com
861,海印股份,广东海印集团股份有限公司,"GUANGDONG HIGHSUN GROUP CO.,LTD.",广东省广州市越秀区东华南路98号21-32层,861,海印股份,1998-10-28,492188966,199876445,,,,0,0,华南,广东,广州市,K 房地产,www.000861.com
862,银星能源,宁夏银星能源股份有限公司,"Ning Xia Yin Xing Energy Co.,Ltd.",宁夏回族自治区银川市西夏区六盘山西路166号,862,银星能源,1998-09-15,283068000,283068000,,,,0,0,西北,宁夏,银川市,C 制造业,www.nxyxny.com.cn
863,三湘股份,三湘股份有限公司,"Sanxiang Co.,LTD",上海市杨浦区逸仙路333号501室,863,三湘股份,1997-09-25,738690925,135750044,,,,0,0,华东,上海,上海市,K 房地产,
868,安凯客车,安徽安凯汽车股份有限公司,"ANHUI ANKAI AUTOMOBILE CO.,LTD",安徽省合肥市葛淝路1号,868,安凯客车,1997-07-25,704020000,624295950,,,,0,0,华东,安徽,合肥市,C 制造业,www.ankai.com
869,张 裕Ａ,烟台张裕葡萄酿酒股份有限公司,"YANTAI CHANGYU PIONEER WINE CO.,LTD",山东省烟台市大马路56号,869,张 裕Ａ,2000-10-26,453460800,453460800,200869,张 裕Ｂ,1997-09-23,232003200,232003200,华东,山东,烟台市,C 制造业,www.changyu.com.cn
875,吉电股份,吉林电力股份有限公司,JILIN POWER SHARE CO.LTD,吉林省长春市工农大路3088号,875,吉电股份,2002-09-26,839100000,660027090,,,,0,0,东北,吉林,长春市,D 水电煤气,www.cpijl.com
876,新 希 望,新希望六和股份有限公司,"NEW HOPE LIUHE CO.,LTD",四川省绵阳国家高新技术产业开发区,876,新 希 望,1998-03-11,1737669610,1074129402,,,,0,0,西南,四川,绵阳市,C 制造业,www.newhopeagri.com
877,天山股份,新疆天山水泥股份有限公司,"XINJIANG TIANSHAN CEMENT CO.,LTD",新疆维吾尔自治区乌鲁木齐市水泥厂街242号,877,天山股份,1999-01-07,880101259,790061242,,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.sinoma-tianshan.cn
878,云南铜业,云南铜业股份有限公司,YUNNAN COPPER INDUSTRY CO.LTD,云南省昆明市国家高新技术产业开发区,878,云南铜业,1998-06-02,1416398800,1416384273,,,,0,0,西南,云南,昆明市,C 制造业,www.yunnancopper.com
880,潍柴重机,潍柴重机股份有限公司,"Weichai Heavy Machinery Co., Ltd.",山东省潍坊滨海经济技术开发区富海大街17号,880,潍柴重机,1998-04-02,276100500,135135000,,,,0,0,华东,山东,潍坊市,C 制造业,www.weichaihm.com
881,大连国际,中国大连国际合作（集团）股份有限公司,CHINA DALIAN INTERNATIONAL COOPERATION (GROUP) HOLDINGS LTD.,辽宁省大连市西岗区黄河路219号,881,大连国际,1998-09-02,308918400,307964083,,,,0,0,东北,辽宁,大连市,S 综合,www.china-cdig.com
882,华联股份,北京华联商厦股份有限公司,"BEIJING HUALIAN DEPARTMENT STORE CO.,LTD",北京市通州区永乐经济技术开发区永开路1号,882,华联股份,1998-06-16,1071962929,1071957032,,,,0,0,华北,北京,北京市,K 房地产,www.beijing-hualian.com
883,湖北能源,湖北能源集团股份有限公司,"HuBei Energy Group CO., LTD.",湖北省武汉市徐东大街96号,883,湖北能源,1998-05-19,2674374839,415194528,,,,0,0,华中,湖北,武汉市,D 水电煤气,www.hbny.com.cn
885,同力水泥,河南同力水泥股份有限公司,"Henan Tongli Cement Co.,Ltd",河南省郑州市农业路41号投资大厦5层,885,同力水泥,1999-03-19,426799283,426799283,,,,0,0,华中,河南,郑州市,C 制造业,www.tlcement.com
886,海南高速,海南高速公路股份有限公司,"HAINAN EXPRESSWAY CO., LTD",海南省海口市蓝天路16号高速公路大楼,886,海南高速,1998-01-23,988828300,959507586,,,,0,0,华南,海南,海口市,K 房地产,www.hi-expressway.com
887,中鼎股份,安徽中鼎密封件股份有限公司,"ANHUI ZHONGDING SEALING PARTS CO.,LTD",安徽省宣城市宣南路口,887,中鼎股份,1998-12-03,595777562,595216342,,,,0,0,华东,安徽,宣城市,C 制造业,www.zhongdinggroup.com
888,峨眉山Ａ,峨眉山旅游股份有限公司,"EMEI SHAN TOURISM CO.,LTD",四川省峨眉山市名山南路41号,888,峨眉山Ａ,1997-10-21,235188000,216051291,,,,0,0,西南,四川,乐山市,N 公共环保,www.ems517.com
889,渤海物流,秦皇岛渤海物流控股股份有限公司,QINHUANGDAO BOHAI PHYSICAL DISTRIBUTION HOLDING CO. LTD,河北省秦皇岛市河北大街146号金原国际商务大厦26层,889,渤海物流,1997-12-18,445521564,338455132,,,,0,0,华北,河北,秦皇岛市,F 批发零售,www.hlsc.com.cn
890,法 尔 胜,江苏法尔胜股份有限公司,"JIANGSU FASTEN CO.,LTD",江苏省江阴市澄江中路165号,890,法 尔 胜,1999-01-19,379641600,379543298,,,,0,0,华东,江苏,无锡市,C 制造业,www.fasten.com.cn
892,星美联合,星美联合股份有限公司,STELLAR MEGAUNION CO.，LTD,重庆市涪陵区人民东路50号,892,星美联合,1999-01-15,413876880,306937690,,,,0,0,西南,重庆,重庆市,I 信息技术,www.chinacfc.com
893,东凌粮油,广州东凌粮油股份有限公司,DONGKLING GRAIN & OIL CO. LTD,广东省广州市南沙区万顷沙镇红安路3号,893,东凌粮油,1998-12-24,266780000,220914938,,,,0,0,华南,广东,广州市,C 制造业,www.dongling.cn
895,双汇发展,河南双汇投资发展股份有限公司,"HENAN SHUANGHUI INVESTMENT & DEVELOPMENT CO.,LTD",河南省漯河市双汇路1号,895,双汇发展,1998-12-10,2200578448,1211729088,,,,0,0,华中,河南,漯河市,C 制造业,www.shuanghui.net
897,津滨发展,天津津滨发展股份有限公司,"TIANJIN JINBIN DEVELOPMENT CO., LTD",天津市经济技术开发区黄海路98号津滨杰座2区B座一门501室,897,津滨发展,1999-04-22,1617272234,1617062917,,,,0,0,华北,天津,天津市,K 房地产,www.jbdc.com.cn
898,*ST鞍钢,鞍钢股份有限公司,"ANGANG STEEL CO.,LTD",辽宁省鞍山市铁西区鞍钢厂区,898,*ST鞍钢,1997-12-25,6149007847,6148891657,,,,0,0,东北,辽宁,鞍山市,C 制造业,www.ansteel.com.cn
899,赣能股份,江西赣能股份有限公司,"JIANGXI GANNENG CO.,LTD",江西省南昌市高新技术开发区火炬大街199号,899,赣能股份,1997-11-26,646677760,329223565,,,,0,0,华东,江西,南昌市,D 水电煤气,www.000899.com
900,现代投资,现代投资股份有限公司,"XIANDAI INVESTMENT CO., LTD",湖南省长沙市天心区芙蓉南路二段128号现代广场,900,现代投资,1999-01-28,598748850,598423025,,,,0,0,华中,湖南,长沙市,G 运输仓储,www.xdtz.net
901,航天科技,航天科技控股集团股份有限公司,"AEROSPACE HI-TECH HOLDING GROUP CO., LTD.",黑龙江省哈尔滨市平房区哈平西路45号,901,航天科技,1999-04-01,250359122,221759998,,,,0,0,东北,黑龙江,哈尔滨市,C 制造业,
902,中国服装,中国服装股份有限公司,"CHINA GARMENTS CO., LTD",北京市丰台区科学城星火路10号BD01,902,中国服装,1999-04-08,258000000,258000000,,,,0,0,华北,北京,北京市,F 批发零售,www.chinagarments.net.cn
903,云内动力,昆明云内动力股份有限公司,"KUNMING YUNNEI POWER CO., LTD.",云南省昆明市经济技术开发区A9-6号,903,云内动力,1999-04-15,680760000,425610000,,,,0,0,西南,云南,昆明市,C 制造业,www.yunneidongli.com
905,厦门港务,厦门港务发展股份有限公司,"XIAMEN PORT DEVELOPMENT CO., LTD.",福建省厦门市湖里区长岸路海天港区联检大楼13楼,905,厦门港务,1999-04-29,531000000,531000000,,,,0,0,华东,福建,厦门市,G 运输仓储,www.xmgw.com.cn
906,物产中拓,物产中拓股份有限公司,"ZHEJIANG MATERIALS DEVELOPMENT CO.,LTD.",湖南省长沙市芙蓉区五一大道235号湘域中央1栋401号,906,物产中拓,1999-07-07,330605802,131555208,,,,0,0,华中,湖南,长沙市,F 批发零售,www.zmd.com.cn
908,*ST天一,湖南天一科技股份有限公司,"HUNAN TIANYI SCIENCE AND TECHNOLOGY CO., LTD",湖南省岳阳市平江县天岳经济开发区天岳大道,908,*ST天一,1999-02-03,280000000,280000000,,,,0,0,华中,湖南,岳阳市,C 制造业,www.hntane.com
909,数源科技,数源科技股份有限公司,"SOYEA TECHNOLOGY CO., LTD",浙江省杭州西湖区教工路一号,909,数源科技,1999-05-07,196000000,196000000,,,,0,0,华东,浙江,杭州市,K 房地产,www.soyea.com.cn
910,大亚科技,大亚科技股份有限公司,"DARE TECHNOLOGY CO.,LTD",江苏省丹阳经济技术开发区金陵西路95号,910,大亚科技,1999-06-30,527500000,527500000,,,,0,0,华东,江苏,镇江市,C 制造业,www.dareglobal.com.cn
911,南宁糖业,南宁糖业股份有限公司,"NANNING SUGAR MANUFACTURING CO.,LTD",广西壮族自治区南宁市亭洪路48号,911,南宁糖业,1999-05-27,286640000,286640000,,,,0,0,华南,广西,南宁市,C 制造业,www.nnsugar.com
912,泸 天 化,四川泸天化股份有限公司,"SICHUAN LUTIANHUA CO.,LTD",四川省成都市,912,泸 天 化,1999-06-03,585000000,267150000,,,,0,0,西南,四川,成都市,C 制造业,www.sclth.com
913,钱江摩托,浙江钱江摩托股份有限公司,"ZHEJIANG QIANJIQNG MOTORYCLE CO.,LTD",浙江省温岭市经济开发区,913,钱江摩托,1999-05-14,453536000,453436347,,,,0,0,华东,浙江,台州市,C 制造业,www.qjmotor.com
915,山大华特,山东山大华特科技股份有限公司,"SHANDONG SHANDA WIT SCIENCE AND TECHNOLOGY CO., LTD",山东省沂南县县城振兴路6号,915,山大华特,1999-06-09,180254989,179282929,,,,0,0,华东,山东,临沂市,C 制造业,www.sd-wit.com
916,华北高速,华北高速公路股份有限公司,"HUABEI EXPRESSWAY CO.,LTD",北京市经济技术开发区东环北路9号,916,华北高速,1999-09-27,1090000000,920325498,,,,0,0,华北,北京,北京市,G 运输仓储,www.hbgsgl.com.cn
917,电广传媒,湖南电广传媒股份有限公司,"HUNAN TV&BROADCAST INTERMEDIARY CO., LTD",湖南省长沙市浏阳河大桥东湖南金鹰影视文化城,917,电广传媒,1999-03-25,1015949879,700314903,,,,0,0,华中,湖南,长沙市,I 信息技术,www.tik.com.cn
918,嘉凯城,嘉凯城集团股份有限公司,"China Calxon Group Co., Ltd.",湖南省长沙市岳麓区银盆南路289号万利大厦5楼,918,嘉凯城,1999-07-20,1804191500,1804191500,,,,0,0,华中,湖南,长沙市,K 房地产,www.calxon-group.com
919,金陵药业,金陵药业股份有限公司,"JINLING PHARMACEUTICAL CO.,LTD",江苏省南京市南京经济技术开发区新港大道58号,919,金陵药业,1999-11-18,504000000,275193393,,,,0,0,华东,江苏,南京市,C 制造业,www.jlyy000919.com
920,南方汇通,南方汇通股份有限公司,"SOUTH HUITON CO.,LTD",贵州省贵阳国家高新技术产业开发区,920,南方汇通,1999-06-16,422000000,422000000,,,,0,0,西南,贵州,贵阳市,C 制造业,www.southhuiton.com
921,海信科龙,海信科龙电器股份有限公司,HISENSE KELON ELECTRICAL HOLDINGS COMPANY LIMITED,广东省佛山市顺德区容桂街道容港路8号,921,海信科龙,1999-07-13,894464942,282243033,,,,0,0,华南,广东,佛山市,C 制造业,www.kelon.com
922,佳电股份,哈尔滨电气集团佳木斯电机股份有限公司,"Harbin Electric Coporation Jiamusi Electric Machine CO.,Ltd",黑龙江省佳木斯市前进区光复路766号,922,佳电股份,1999-06-18,524134049,171904000,,,,0,0,东北,黑龙江,佳木斯市,C 制造业,www.jemlc.com
923,河北宣工,河北宣化工程机械股份有限公司,"XUANHUA CONSTRUCTION MACHINERY CO.,LTD",河北省张家口市宣化区东升路21号,923,河北宣工,1999-07-14,198000000,197999100,,,,0,0,华北,河北,张家口市,C 制造业,www.hbxg.com
925,众合机电,浙江众合机电股份有限公司,"United Mechanical & Electrical Co.,Ltd.",浙江省杭州市高新区之江科技工业园创业路8号,925,众合机电,1999-06-11,311338108,301338108,,,,0,0,华东,浙江,杭州市,C 制造业,www.000925.net
926,福星股份,湖北福星科技股份有限公司,"HUBEI FUXING SCIENCE AND TECHNOLOGY CO.,LTD",湖北省汉川市沉湖镇福星街1号,926,福星股份,1999-06-18,712355650,528959007,,,,0,0,华中,湖北,孝感市,K 房地产,www.chinafxkj.com
927,一汽夏利,天津一汽夏利汽车股份有限公司,"TIANJIN FAW XIALI AUTOMOBILE CO.,LTD",天津市西青区中北斜乡李楼南,927,一汽夏利,1999-07-27,1595174020,1595170960,,,,0,0,华北,天津,天津市,C 制造业,www.tjfaw.com.cn
928,中钢吉炭,中钢集团吉林炭素股份有限公司,"JILIN CARBON CO.,LTD",吉林省吉林市昌邑区和平街九号,928,中钢吉炭,1999-03-12,282899000,282899000,,,,0,0,东北,吉林,吉林市,C 制造业,www.jlts.cn
929,兰州黄河,兰州黄河企业股份有限公司,"LANZHOU HUANGHE ENTERPRISE CO., LTD",甘肃省兰州市七里河区郑家庄108号,929,兰州黄河,1999-06-23,185766000,185588036,,,,0,0,西北,甘肃,兰州市,C 制造业,www.yellowriver.net.cn
930,中粮生化,中粮生物化学（安徽）股份有限公司,"COFCO BIOCHEMICAL (ANHUI) CO.,LTD",安徽省蚌埠市中粮大道1号,930,中粮生化,1999-07-12,964411115,964375740,,,,0,0,华东,安徽,蚌埠市,C 制造业,www.zlahsh.com
931,中 关 村,北京中关村科技发展(控股)股份有限公司,"BEIJING CENTERGATE TECHNOLOGIES (HOLDING) CO., LTD",北京市海淀区中关村南大街32号,931,中 关 村,1999-07-12,674846940,506484232,,,,0,0,华北,北京,北京市,E 建筑业,www.centek.com.cn
932,华菱钢铁,湖南华菱钢铁股份有限公司,"HUNAN VALIN STEEL CO.,LTD",湖南省长沙市天心区湘府西路222号华菱园主楼,932,华菱钢铁,1999-08-03,3015650025,2470730913,,,,0,0,华中,湖南,长沙市,C 制造业,www.valin.cn
933,神火股份,河南神火煤电股份有限公司,HENAN SHEN HUO COAL INDUSTRY AND ELECTRICITY POWER CO.LTD,河南省永城市东城区光明路17号,933,神火股份,1999-08-31,1900500000,1679949600,,,,0,0,华中,河南,商丘市,C 制造业,www.shenhuo.com
935,四川双马,四川双马水泥股份有限公司,SICHUAN SHUANGMA CEMENT CO.LTD,四川省江油市二朗庙镇,935,四川双马,1999-08-24,615862000,152058466,,,,0,0,西南,四川,绵阳市,C 制造业,www.cement.com.cn
936,华西股份,江苏华西村股份有限公司,"JIANGSU HUAXICUN CO., LTD",江苏省江阴市华西村,936,华西股份,1999-08-10,748012887,747689639,,,,0,0,华东,江苏,无锡市,C 制造业,www.jshuaxicun.com
937,冀中能源,冀中能源股份有限公司,"Jizhong Energy Resources Co., Ltd.",河北省邢台市中兴西大街191号,937,冀中能源,1999-09-09,2312884204,1575905066,,,,0,0,华北,河北,邢台市,B 采矿业,www.jznygf.com
